rank,word,abs_freq,norm_freq
51575,kurda,106,0.69
51576,laboriosas,106,0.69
51577,lisina,106,0.69
51578,luro,106,0.69
51579,mandioca ,106,0.69
51580,maquillado,106,0.69
51581,marcano ,106,0.69
51582,maruxa ,106,0.69
51583,mazorca ,106,0.69
51584,merckx ,106,0.69
51585,mírate,106,0.69
51586,monique ,106,0.69
51587,monstruosas  ,106,0.69
51588,mordidas ,106,0.69
51589,muchnik ,106,0.69
51590,multipropiedad,106,0.69
51591,mutualidad ,106,0.69
51592,nacionalizar,106,0.69
51593,neofascista,106,0.69
51594,nets,106,0.69
51595,nórdica,106,0.69
51596,nublada ,106,0.69
51597,obligarán,106,0.69
51598,oliart,106,0.69
51599,olímpicamente ,106,0.69
51600,origine,106,0.69
51601,pactaron,106,0.69
51602,parasitosis,106,0.69
51603,partenaire,106,0.69
51604,pasarte,106,0.69
51605,penalista,106,0.69
51606,penev ,106,0.69
51607,penn ,106,0.69
51608,perdurables,106,0.69
51609,perecido,106,0.69
51610,pesc ,106,0.69
51611,pga ,106,0.69
51612,piazzolla,106,0.69
51613,piqueta,106,0.69
51614,plantones,106,0.69
51615,poblaron,106,0.69
51616,podréis,106,0.69
51617,polacas ,106,0.69
51618,politizar,106,0.69
51619,ponme  ,106,0.69
51620,porres,106,0.69
51621,postizas,106,0.69
51622,poyet,106,0.69
51623,practicamos ,106,0.69
51624,predeterminada ,106,0.69
51625,pregonando ,106,0.69
51626,prescriben,106,0.69
51627,propones ,106,0.69
51628,proporcionarles,106,0.69
51629,proteicas,106,0.69
51630,providencias,106,0.69
51631,pululaban,106,0.69
51632,puñetero,106,0.69
51633,quiteño,106,0.69
51634,ramilletes,106,0.69
51635,readmisión ,106,0.69
51636,recidivas,106,0.69
51637,recomendaría ,106,0.69
51638,recopilaciones,106,0.69
51639,referiré,106,0.69
51640,refuta,106,0.69
51641,repercutirá,106,0.69
51642,rescatadas ,106,0.69
51643,respaldadas ,106,0.69
51644,respiré,106,0.69
51645,retrógrado,106,0.69
51646,ridiculizar,106,0.69
51647,risaralda,106,0.69
51648,roben,106,0.69
51649,rocco,106,0.69
51650,ródano ,106,0.69
51651,roedor,106,0.69
51652,rúbricas,106,0.69
51653,rui,106,0.69
51654,rusticidad,106,0.69
51655,rutinariamente,106,0.69
51656,sanguijuelas,106,0.69
51657,sarabia,106,0.69
51658,schaeffer,106,0.69
51659,seguirme ,106,0.69
51660,sepulturas,106,0.69
51661,siderúrgico,106,0.69
51662,sifón,106,0.69
51663,significara,106,0.69
51664,sobacos ,106,0.69
51665,soterrado,106,0.69
51666,speed ,106,0.69
51667,split,106,0.69
51668,subestación ,106,0.69
51669,supra,106,0.69
51670,surgiría,106,0.69
51671,tachar,106,0.69
51672,tambalearse ,106,0.69
51673,tardaban,106,0.69
51674,tasado ,106,0.69
51675,tasca,106,0.69
51676,teletón,106,0.69
51677,tercamente ,106,0.69
51678,tocarte,106,0.69
51679,tortuosos,106,0.69
51680,traicionando,106,0.69
51681,trasplantar,106,0.69
51682,tripulados,106,0.69
51683,trompetista,106,0.69
51684,turrones,106,0.69
51685,urdangarín,106,0.69
51686,utilicé,106,0.69
51687,valoramos ,106,0.69
51688,vaticina,106,0.69
51689,viajaría,106,0.69
51690,vincenzo,106,0.69
51691,volveríamos,106,0.69
51692,absorba ,105,0.68
51693,abusó ,105,0.68
51694,acabábamos  ,105,0.68
51695,admiradora ,105,0.68
51696,af,105,0.68
51697,afrontamiento,105,0.68
51698,agasajo ,105,0.68
51699,agroindustrial,105,0.68
51700,agueda ,105,0.68
51701,ajedrecista,105,0.68
51702,alcantarillados,105,0.68
51703,alcanzable,105,0.68
51704,alentados,105,0.68
51705,alergenos,105,0.68
51706,alertan,105,0.68
51707,amino ,105,0.68
51708,ampliaba ,105,0.68
51709,anestésico ,105,0.68
51710,antillanos,105,0.68
51711,antisemita,105,0.68
51712,antropoides,105,0.68
51713,anuncié ,105,0.68
51714,aplicarlas,105,0.68
51715,apoplejía,105,0.68
51716,apresuré,105,0.68
51717,arciniegas,105,0.68
51718,arreglaron,105,0.68
51719,arrollada,105,0.68
51720,asegurarlo,105,0.68
51721,asegurarme ,105,0.68
51722,asemejaba  ,105,0.68
51723,asilos,105,0.68
51724,atestada,105,0.68
51725,atole,105,0.68
51726,avis,105,0.68
51727,balbo,105,0.68
51728,bañadas ,105,0.68
51729,banderolas ,105,0.68
51730,benignas ,105,0.68
51731,bipedestación,105,0.68
51732,blanquecinas ,105,0.68
51733,boadilla,105,0.68
51734,boi,105,0.68
51735,bolígrafos,105,0.68
51736,borrás,105,0.68
51737,britten,105,0.68
51738,brook,105,0.68
51739,burrito,105,0.68
51740,cambiemos  ,105,0.68
51741,carabelas,105,0.68
51742,caribeñas,105,0.68
51743,carrillos,105,0.68
51744,casucha ,105,0.68
51745,catalans,105,0.68
51746,cayese ,105,0.68
51747,cazan ,105,0.68
51748,cerveceros,105,0.68
51749,chaikovski,105,0.68
51750,charlton,105,0.68
51751,chavarría,105,0.68
51752,chu ,105,0.68
51753,cinemateca ,105,0.68
51754,coen ,105,0.68
51755,coloco,105,0.68
51756,combinaron ,105,0.68
51757,comenzarían ,105,0.68
51758,concursar ,105,0.68
51759,confeccionadas ,105,0.68
51760,conservatorios,105,0.68
51761,consistieron,105,0.68
51762,contacta,105,0.68
51763,contemplen ,105,0.68
51764,contradecía,105,0.68
51765,contraindicación,105,0.68
51766,convenciendo ,105,0.68
51767,copar,105,0.68
51768,coreográfica,105,0.68
51769,costaban ,105,0.68
51770,cuarteta,105,0.68
51771,cubrirla,105,0.68
51772,dabas ,105,0.68
51773,dádiva,105,0.68
51774,decomisaron ,105,0.68
51775,deformar,105,0.68
51776,denilson,105,0.68
51777,dentición,105,0.68
51778,deportivamente ,105,0.68
51779,desahogar ,105,0.68
51780,desangrado ,105,0.68
51781,descubres ,105,0.68
51782,desempeñe  ,105,0.68
51783,desértico,105,0.68
51784,desplace ,105,0.68
51785,diodo,105,0.68
51786,dispensado ,105,0.68
51787,distribuirán,105,0.68
51788,domo ,105,0.68
51789,elaboraba,105,0.68
51790,eleven,105,0.68
51791,emanuel ,105,0.68
51792,emergieron ,105,0.68
51793,emigran ,105,0.68
51794,encerrarme ,105,0.68
51795,endogamia  ,105,0.68
51796,endovenosa ,105,0.68
51797,enmascarada  ,105,0.68
51798,enrejado,105,0.68
51799,entendamos  ,105,0.68
51800,entuertos,105,0.68
51801,epígonos ,105,0.68
51802,epigramas ,105,0.68
51803,époque ,105,0.68
51804,erice,105,0.68
51805,especificada,105,0.68
51806,espécimen  ,105,0.68
51807,estoico,105,0.68
51808,estrangular,105,0.68
51809,estraperlo,105,0.68
51810,estudiantado,105,0.68
51811,evasivo,105,0.68
51812,evolucionados ,105,0.68
51813,fatigoso,105,0.68
51814,festejan,105,0.68
51815,festejando,105,0.68
51816,filigranas,105,0.68
51817,flavonoides,105,0.68
51818,fono,105,0.68
51819,fraguando,105,0.68
51820,frecuentados,105,0.68
51821,fundió,105,0.68
51822,gaddafi,105,0.68
51823,galáctico,105,0.68
51824,gan ,105,0.68
51825,gaos ,105,0.68
51826,gascón ,105,0.68
51827,generacionales ,105,0.68
51828,genista,105,0.68
51829,gimnastas ,105,0.68
51830,góndola ,105,0.68
51831,gorostieta,105,0.68
51832,gubernativo,105,0.68
51833,guíe,105,0.68
51834,haba ,105,0.68
51835,harper,105,0.68
51836,hera,105,0.68
51837,hería,105,0.68
51838,hierático,105,0.68
51839,hillo,105,0.68
51840,hincó,105,0.68
51841,hubieren,105,0.68
51842,iluminaron,105,0.68
51843,impugnado  ,105,0.68
51844,incautada,105,0.68
51845,incorporarlo,105,0.68
51846,incumplidas ,105,0.68
51847,informalismo,105,0.68
51848,informalmente ,105,0.68
51849,inocultable,105,0.68
51850,inserciones,105,0.68
51851,inspiradores,105,0.68
51852,instado,105,0.68
51853,insustancial,105,0.68
51854,intercalan,105,0.68
51855,interrogaron,105,0.68
51856,intersecciones,105,0.68
51857,intrauterino,105,0.68
51858,invisibilidad,105,0.68
51859,iónico,105,0.68
51860,irritan,105,0.68
51861,jakob,105,0.68
51862,jamas ,105,0.68
51863,juran,105,0.68
51864,justificaban,105,0.68
51865,lanzándose ,105,0.68
51866,lazarov,105,0.68
51867,legitimada,105,0.68
51868,lendoiro,105,0.68
51869,lewin,105,0.68
51870,lingotes,105,0.68
51871,litúrgicos,105,0.68
51872,llenara,105,0.68
51873,llenarlo,105,0.68
51874,logosfera,105,0.68
51875,maduran ,105,0.68
51876,manifestarle,105,0.68
51877,maqua  ,105,0.68
51878,martins,105,0.68
51879,matricularse,105,0.68
51880,mauss  ,105,0.68
51881,menea  ,105,0.68
51882,mentís ,105,0.68
51883,mermar ,105,0.68
51884,mery ,105,0.68
51885,mezquinas  ,105,0.68
51886,monitorear,105,0.68
51887,montañero ,105,0.68
51888,montespin ,105,0.68
51889,mueves ,105,0.68
51890,multi,105,0.68
51891,multisectorial,105,0.68
51892,negociante ,105,0.68
51893,nikki,105,0.68
51894,normalizada ,105,0.68
51895,nubla,105,0.68
51896,numeral ,105,0.68
51897,obscuridad ,105,0.68
51898,observándolo ,105,0.68
51899,ocuparé ,105,0.68
51900,ocuparían,105,0.68
51901,oller,105,0.68
51902,osaba ,105,0.68
51903,oscilaron,105,0.68
51904,ovalado,105,0.68
51905,paceño ,105,0.68
51906,padrós ,105,0.68
51907,pelao,105,0.68
51908,pensárselo ,105,0.68
51909,pensionado ,105,0.68
51910,peregrinas,105,0.68
51911,petitorio,105,0.68
51912,plantadas,105,0.68
51913,polay,105,0.68
51914,presionada ,105,0.68
51915,procuraremos ,105,0.68
51916,profesoral,105,0.68
51917,prósperas ,105,0.68
51918,rabiosos,105,0.68
51919,racionero,105,0.68
51920,ramificado,105,0.68
51921,randall,105,0.68
51922,razonó ,105,0.68
51923,rechacé ,105,0.68
51924,rechazara ,105,0.68
51925,recodos ,105,0.68
51926,reconvertido,105,0.68
51927,recurrimos,105,0.68
51928,reemplazadas  ,105,0.68
51929,reglamenta ,105,0.68
51930,reintegración,105,0.68
51931,remachó ,105,0.68
51932,remeros ,105,0.68
51933,removida ,105,0.68
51934,renovadoras ,105,0.68
51935,reprochado ,105,0.68
51936,reservándose ,105,0.68
51937,restablezca,105,0.68
51938,restringen,105,0.68
51939,retardada,105,0.68
51940,retirarle,105,0.68
51941,retuvieron,105,0.68
51942,roldós,105,0.68
51943,rosana ,105,0.68
51944,rte,105,0.68
51945,ruandés ,105,0.68
51946,salinista,105,0.68
51947,secuestran ,105,0.68
51948,seglar,105,0.68
51949,sentiré,105,0.68
51950,síndicos,105,0.68
51951,snow ,105,0.68
51952,sobrevivía,105,0.68
51953,soeces ,105,0.68
51954,stan,105,0.68
51955,substancial,105,0.68
51956,sugestivas,105,0.68
51957,sustantivas,105,0.68
51958,tahití,105,0.68
51959,take,105,0.68
51960,tarado,105,0.68
51961,tejedora,105,0.68
51962,tirantez,105,0.68
51963,tónicos,105,0.68
51964,torreones,105,0.68
51965,torroella,105,0.68
51966,traerla,105,0.68
51967,transitando,105,0.68
51968,tropezamos ,105,0.68
51969,tubulares,105,0.68
51970,txema ,105,0.68
51971,ulrich,105,0.68
51972,umbrías ,105,0.68
51973,urquieta,105,0.68
51974,vado,105,0.68
51975,vaguedades ,105,0.68
51976,valdemoro ,105,0.68
51977,vanesa ,105,0.68
51978,variopinta,105,0.68
51979,venosas ,105,0.68
51980,verjas,105,0.68
51981,wálter,105,0.68
51982,zambullirse,105,0.68
51983,abriese,104,0.68
51984,abundaron ,104,0.68
51985,abyección ,104,0.68
51986,abyecto ,104,0.68
51987,acertaron,104,0.68
51988,acoplados ,104,0.68
51989,acordándose ,104,0.68
51990,aferrados,104,0.68
51991,afiliarse,104,0.68
51992,aga ,104,0.68
51993,alarmar,104,0.68
51994,albañilería,104,0.68
51995,alcalinos,104,0.68
51996,aleccionador,104,0.68
51997,aliña,104,0.68
51998,alonzo,104,0.68
51999,alteraron,104,0.68
52000,amarlo ,104,0.68
52001,ames ,104,0.68
52002,amway  ,104,0.68
52003,añorar,104,0.68
52004,arces,104,0.68
52005,aritméticas,104,0.68
52006,armenios ,104,0.68
52007,arrasando ,104,0.68
52008,arreglará,104,0.68
52009,arrugados ,104,0.68
52010,artola,104,0.68
52011,ascendientes ,104,0.68
52012,astudillo,104,0.68
52013,ateniéndose ,104,0.68
52014,atribuimos,104,0.68
52015,atribulada,104,0.68
52016,auriol,104,0.68
52017,automedicación ,104,0.68
52018,automotrices ,104,0.68
52019,axiología,104,0.68
52020,besándose  ,104,0.68
52021,bobada ,104,0.68
52022,boer,104,0.68
52023,borraron,104,0.68
52024,boss ,104,0.68
52025,bratislava,104,0.68
52026,bregar,104,0.68
52027,brunno ,104,0.68
52028,camarógrafos ,104,0.68
52029,cancelaciones ,104,0.68
52030,carnada ,104,0.68
52031,carnicerías,104,0.68
52032,cases ,104,0.68
52033,catéteres,104,0.68
52034,cauta,104,0.68
52035,certeras,104,0.68
52036,chalbaud ,104,0.68
52037,cimbra ,104,0.68
52038,citoquinas,104,0.68
52039,ciutadella,104,0.68
52040,coconito,104,0.68
52041,codelco ,104,0.68
52042,coima ,104,0.68
52043,colegiala,104,0.68
52044,comiéndose  ,104,0.68
52045,compartirla,104,0.68
52046,confraternidad,104,0.68
52047,consecutivamente ,104,0.68
52048,considerándolo ,104,0.68
52049,consignación ,104,0.68
52050,contemplativo,104,0.68
52051,contraespionaje,104,0.68
52052,correrse,104,0.68
52053,cortará,104,0.68
52054,corteses,104,0.68
52055,cose ,104,0.68
52056,cotejos,104,0.68
52057,criticaban,104,0.68
52058,decreciendo ,104,0.68
52059,definitoria,104,0.68
52060,degollar,104,0.68
52061,desarrolladores,104,0.68
52062,descalificó,104,0.68
52063,descriptivas,104,0.68
52064,desgrana ,104,0.68
52065,desiste,104,0.68
52066,despistados ,104,0.68
52067,desprestigiado,104,0.68
52068,diluyen,104,0.68
52069,domar ,104,0.68
52070,elegirse,104,0.68
52071,embriagado ,104,0.68
52072,endometriosis ,104,0.68
52073,engañas ,104,0.68
52074,engrudo ,104,0.68
52075,ensañamiento  ,104,0.68
52076,enterrando,104,0.68
52077,entrecerrados,104,0.68
52078,epoc ,104,0.68
52079,escuelita,104,0.68
52080,esféricas,104,0.68
52081,esparcir,104,0.68
52082,especializó,104,0.68
52083,esperarla,104,0.68
52084,esputo ,104,0.68
52085,estornudar,104,0.68
52086,estribillos,104,0.68
52087,evelinda,104,0.68
52088,exacerbada ,104,0.68
52089,exhorto,104,0.68
52090,exhumación  ,104,0.68
52091,exógenos ,104,0.68
52092,expulsan ,104,0.68
52093,extrañe,104,0.68
52094,financiarse,104,0.68
52095,flogisto,104,0.68
52096,fonético,104,0.68
52097,gadamer ,104,0.68
52098,ganarla,104,0.68
52099,garito,104,0.68
52100,gestionada ,104,0.68
52101,gibraltareño,104,0.68
52102,gimnasta ,104,0.68
52103,giuliani,104,0.68
52104,graderías,104,0.68
52105,groucho ,104,0.68
52106,gullón,104,0.68
52107,habilitadas,104,0.68
52108,hess ,104,0.68
52109,hidra,104,0.68
52110,hipertenso,104,0.68
52111,ilex,104,0.68
52112,ilsa,104,0.68
52113,impetuosa ,104,0.68
52114,imprevisión,104,0.68
52115,impropias,104,0.68
52116,inadaptación,104,0.68
52117,indec,104,0.68
52118,individualizar,104,0.68
52119,infundía,104,0.68
52120,inmovilizados,104,0.68
52121,inorgánicas,104,0.68
52122,interrogarse,104,0.68
52123,inyectó,104,0.68
52124,iquitos,104,0.68
52125,jacobinos,104,0.68
52126,juanes,104,0.68
52127,jubón,104,0.68
52128,juntamos ,104,0.68
52129,kantiano,104,0.68
52130,kathleen,104,0.68
52131,lamer,104,0.68
52132,lanares,104,0.68
52133,latifundistas,104,0.68
52134,leíste,104,0.68
52135,lied,104,0.68
52136,linchamientos,104,0.68
52137,linfática,104,0.68
52138,lograran,104,0.68
52139,lugartenientes,104,0.68
52140,mai ,104,0.68
52141,malgastar ,104,0.68
52142,mampara  ,104,0.68
52143,manifestara,104,0.68
52144,manifesté,104,0.68
52145,maridaje,104,0.68
52146,marques ,104,0.68
52147,matarnos ,104,0.68
52148,meciéndose  ,104,0.68
52149,milano,104,0.68
52150,milosz,104,0.68
52151,minuciosas ,104,0.68
52152,miracle,104,0.68
52153,mismito ,104,0.68
52154,mojón ,104,0.68
52155,motril,104,0.68
52156,movilizados,104,0.68
52157,nacería,104,0.68
52158,narrados,104,0.68
52159,neville,104,0.68
52160,oftalmólogo,104,0.68
52161,olvídese,104,0.68
52162,omnipresencia ,104,0.68
52163,oscuridades ,104,0.68
52164,ovacionado ,104,0.68
52165,pamplinas ,104,0.68
52166,pancracio,104,0.68
52167,panero ,104,0.68
52168,paraestatales,104,0.68
52169,paritaria,104,0.68
52170,parodias,104,0.68
52171,partit,104,0.68
52172,peines,104,0.68
52173,peñaloza ,104,0.68
52174,pequeñísima ,104,0.68
52175,pornográfica,104,0.68
52176,porticada,104,0.68
52177,postergando ,104,0.68
52178,precedencia ,104,0.68
52179,prefabricados,104,0.68
52180,preocuparle,104,0.68
52181,presida,104,0.68
52182,procederse ,104,0.68
52183,procuraré,104,0.68
52184,progresan ,104,0.68
52185,prohiben,104,0.68
52186,pyme ,104,0.68
52187,queiroz,104,0.68
52188,reavivar,104,0.68
52189,rebasaba ,104,0.68
52190,recalentamiento,104,0.68
52191,receptivos,104,0.68
52192,recorrerán,104,0.68
52193,redactadas ,104,0.68
52194,refrendada,104,0.68
52195,regadas ,104,0.68
52196,reinventar,104,0.68
52197,reivindicativas,104,0.68
52198,relajantes,104,0.68
52199,republica,104,0.68
52200,repulsiva,104,0.68
52201,resaltaron,104,0.68
52202,respalde,104,0.68
52203,respetuosas ,104,0.68
52204,retinopatía,104,0.68
52205,retrasaba,104,0.68
52206,rights,104,0.68
52207,robe,104,0.68
52208,rodaban ,104,0.68
52209,rogarle,104,0.68
52210,roibal,104,0.68
52211,saborea ,104,0.68
52212,salchichón,104,0.68
52213,salpicar,104,0.68
52214,salvaría,104,0.68
52215,satánicos,104,0.68
52216,schengen ,104,0.68
52217,sebc ,104,0.68
52218,segre,104,0.68
52219,serenarse ,104,0.68
52220,serrucho,104,0.68
52221,sese ,104,0.68
52222,seudo ,104,0.68
52223,seven ,104,0.68
52224,sicilianos,104,0.68
52225,sing,104,0.68
52226,srebrenica,104,0.68
52227,study,104,0.68
52228,supervisora,104,0.68
52229,tapamos ,104,0.68
52230,taxativamente,104,0.68
52231,temblaron ,104,0.68
52232,tenderetes,104,0.68
52233,titubea,104,0.68
52234,tolerados,104,0.68
52235,tomándole ,104,0.68
52236,tramontana ,104,0.68
52237,tramoya ,104,0.68
52238,traspasan ,104,0.68
52239,trates,104,0.68
52240,tripulada,104,0.68
52241,trotando,104,0.68
52242,urdir,104,0.68
52243,vacacionales,104,0.68
52244,vacunaciones ,104,0.68
52245,velará,104,0.68
52246,venerar,104,0.68
52247,videojuego,104,0.68
52248,viéndome ,104,0.68
52249,xxx ,104,0.68
52250,zancos ,104,0.68
52251,acarrean,103,0.67
52252,acongojado ,103,0.67
52253,aconsejada ,103,0.67
52254,acostumbramos   ,103,0.67
52255,acres,103,0.67
52256,activando,103,0.67
52257,administrará,103,0.67
52258,admiraban ,103,0.67
52259,afectara,103,0.67
52260,afloje,103,0.67
52261,agilización,103,0.67
52262,ahijada,103,0.67
52263,ahondando  ,103,0.67
52264,aidita,103,0.67
52265,alcorta,103,0.67
52266,aldeano ,103,0.67
52267,aleatorias,103,0.67
52268,alienado,103,0.67
52269,alinearse,103,0.67
52270,almohadón  ,103,0.67
52271,alou,103,0.67
52272,amortiguado ,103,0.67
52273,anejo,103,0.67
52274,antillana,103,0.67
52275,ántrax,103,0.67
52276,arquetípico,103,0.67
52277,arrecia,103,0.67
52278,arrojadiza,103,0.67
52279,artico,103,0.67
52280,artificioso,103,0.67
52281,asomarme  ,103,0.67
52282,atraídas,103,0.67
52283,atxaga ,103,0.67
52284,auspicia,103,0.67
52285,autocensura ,103,0.67
52286,autoinmunes ,103,0.67
52287,automatizada ,103,0.67
52288,bañó ,103,0.67
52289,berenice,103,0.67
52290,bienaventurados ,103,0.67
52291,bípeda,103,0.67
52292,bistec,103,0.67
52293,bizantinos,103,0.67
52294,boas ,103,0.67
52295,boro,103,0.67
52296,bouquet ,103,0.67
52297,bousoño ,103,0.67
52298,bruch,103,0.67
52299,brumoso ,103,0.67
52300,bryant,103,0.67
52301,caerle,103,0.67
52302,caímos ,103,0.67
52303,capel,103,0.67
52304,carcasas ,103,0.67
52305,carlton,103,0.67
52306,carrara,103,0.67
52307,caspe ,103,0.67
52308,cerejeira,103,0.67
52309,cetes,103,0.67
52310,cetina,103,0.67
52311,chiappucci,103,0.67
52312,chincha ,103,0.67
52313,chiquitas,103,0.67
52314,chispeante ,103,0.67
52315,chontales,103,0.67
52316,chupada ,103,0.67
52317,clips,103,0.67
52318,cognoscitivas,103,0.67
52319,cojan,103,0.67
52320,colette,103,0.67
52321,colma ,103,0.67
52322,comentarle ,103,0.67
52323,compensados   ,103,0.67
52324,completarán ,103,0.67
52325,complicaba ,103,0.67
52326,compositiva,103,0.67
52327,condiscípulos,103,0.67
52328,confirmen,103,0.67
52329,conquistadas ,103,0.67
52330,consultante,103,0.67
52331,contextualización,103,0.67
52332,contradictoriamente,103,0.67
52333,contrariada,103,0.67
52334,convexo ,103,0.67
52335,coplaco ,103,0.67
52336,corner,103,0.67
52337,corrimos,103,0.67
52338,cosidos ,103,0.67
52339,cristos,103,0.67
52340,crm ,103,0.67
52341,cuellar,103,0.67
52342,daer,103,0.67
52343,decepcionantes ,103,0.67
52344,defenderlos,103,0.67
52345,dejábamos  ,103,0.67
52346,dejéis,103,0.67
52347,delfos,103,0.67
52348,demócrito ,103,0.67
52349,denuncie ,103,0.67
52350,dermis ,103,0.67
52351,desagrada ,103,0.67
52352,desapercibidas ,103,0.67
52353,desbarató ,103,0.67
52354,descongelar ,103,0.67
52355,deshonesto ,103,0.67
52356,desligarse,103,0.67
52357,dificilísimo,103,0.67
52358,difusor,103,0.67
52359,domènech  ,103,0.67
52360,domiciliado,103,0.67
52361,empapa  ,103,0.67
52362,empapadas  ,103,0.67
52363,empotrado ,103,0.67
52364,emprenda  ,103,0.67
52365,enamoradas  ,103,0.67
52366,endocrinología,103,0.67
52367,endureció,103,0.67
52368,enfadarse,103,0.67
52369,ensidesa ,103,0.67
52370,entregándose ,103,0.67
52371,entrenaba ,103,0.67
52372,epistemológicas ,103,0.67
52373,esforzaron,103,0.67
52374,esguerra,103,0.67
52375,espantaba ,103,0.67
52376,esq ,103,0.67
52377,estrechado ,103,0.67
52378,estrenadas ,103,0.67
52379,estuario,103,0.67
52380,eunío,103,0.67
52381,evolucionistas,103,0.67
52382,exhala,103,0.67
52383,exponían ,103,0.67
52384,exquisitamente ,103,0.67
52385,fallecidas,103,0.67
52386,federica,103,0.67
52387,fenomenológico ,103,0.67
52388,filtran,103,0.67
52389,fonógrafo,103,0.67
52390,formé,103,0.67
52391,fosfolípidos,103,0.67
52392,fulgurantes,103,0.67
52393,fundamentó ,103,0.67
52394,ganglionar,103,0.67
52395,ganivet,103,0.67
52396,gasol,103,0.67
52397,gesticulando,103,0.67
52398,giraron,103,0.67
52399,gomina ,103,0.67
52400,grabadoras ,103,0.67
52401,gt,103,0.67
52402,guau ,103,0.67
52403,gulag,103,0.67
52404,gustarme ,103,0.67
52405,habeas ,103,0.67
52406,harrier,103,0.67
52407,hasan ,103,0.67
52408,hegemónicas  ,103,0.67
52409,hernandez ,103,0.67
52410,herrumbre ,103,0.67
52411,i'm,103,0.67
